id,name,team,position,total_points,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
36,Digne,2,2,2,11,73,0,0,0,1,0,0,0,0,0,0,0,7,12.8,33.0,9.0,5.5,1,0.23,0.15,0.38,1.35
533,Aït-Nouri,20,2,1,1,83,0,0,0,2,0,0,0,0,0,0,0,6,9.0,3.5,1.0,1.4,1,0.02,0.02,0.04,1.24
533,Aït-Nouri,20,2,2,2,67,0,1,0,5,0,0,0,1,0,0,0,-4,14.0,10.7,6.0,3.1,1,0.06,0.16,0.22,1.24
533,Aït-Nouri,20,2,1,3,59,0,0,0,1,0,0,0,0,0,0,0,-2,8.0,23.5,25.0,5.7,1,0.34,0.02,0.36,0.36
533,Aït-Nouri,20,2,0,4,85,0,0,0,2,0,0,0,1,0,0,0,5,18.0,2.4,6.0,2.6,1,0.00,0.03,0.03,0.83
533,Aït-Nouri,20,2,0,5,90,0,0,0,3,0,0,0,1,0,0,0,-3,4.6,4.4,16.0,2.5,1,0.13,0.02,0.15,1.73
533,Aït-Nouri,20,2,9,6,90,1,0,0,2,0,0,0,0,0,0,2,25,48.4,24.3,33.0,10.6,1,0.38,0.02,0.40,2.54
533,Aït-Nouri,20,2,9,7,90,1,1,0,5,0,0,0,0,0,0,0,17,62.8,52.4,23.0,13.8,1,0.06,0.22,0.28,4.25
533,Aït-Nouri,20,2,1,8,90,0,0,0,2,0,0,0,0,0,0,0,1,28.0,11.2,0.0,3.9,1,0.00,0.00,0.00,1.62
533,Aït-Nouri,20,2,6,9,90,1,0,0,2,0,0,0,1,0,0,0,16,46.8,13.3,17.0,7.7,1,0.06,0.01,0.07,1.31
533,Aït-Nouri,20,2,1,10,90,0,0,0,2,0,0,0,0,0,0,0,-2,5.4,2.8,8.0,1.6,1,0.07,0.02,0.09,2.51
533,Aït-Nouri,20,2,6,11,90,0,0,1,0,0,0,0,0,0,0,0,19,11.2,1.8,13.0,2.6,1,0.09,0.08,0.17,0.66
573,Milenković,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
573,Milenković,16,2,6,2,90,0,0,1,0,0,0,0,0,0,0,0,16,11.2,10.8,19.0,4.1,1,0.98,0.01,0.99,0.14
573,Milenković,16,2,2,3,90,0,0,0,1,0,0,0,0,0,0,0,10,8.6,10.3,2.0,2.1,1,0.00,0.01,0.01,0.74
573,Milenković,16,2,6,4,90,0,0,1,0,0,0,0,0,0,0,0,22,18.0,0.3,0.0,1.8,1,0.00,0.00,0.00,0.94
573,Milenković,16,2,1,5,90,0,0,0,2,0,0,0,0,0,0,0,6,31.2,0.2,0.0,3.1,1,0.00,0.00,0.00,0.94
573,Milenković,16,2,2,6,90,0,0,0,1,0,0,0,0,0,0,0,9,14.0,0.7,10.0,2.5,1,0.14,0.00,0.14,1.33
573,Milenković,16,2,5,7,90,0,1,0,1,0,0,0,0,0,0,0,18,23.2,10.6,10.0,4.4,1,0.00,0.07,0.07,2.27
573,Milenković,16,2,6,8,90,0,0,1,0,0,0,0,0,0,0,0,25,8.2,0.8,6.0,1.5,1,0.00,0.19,0.19,1.12
573,Milenković,16,2,1,9,90,0,0,0,1,0,0,0,1,0,0,0,5,11.2,0.0,2.0,1.3,1,0.06,0.00,0.06,0.76
573,Milenković,16,2,6,10,90,0,0,1,0,0,0,0,0,0,0,0,25,13.6,11.4,27.0,5.2,1,0.43,0.13,0.56,0.13
573,Milenković,16,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
238,Young,8,2,-2,1,65,0,0,0,3,0,0,0,0,1,0,0,-10,9.8,15.2,0.0,2.5,1,0.00,0.17,0.17,1.23
238,Young,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
238,Young,8,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
238,Young,8,2,0,4,90,0,0,0,3,0,0,0,1,0,0,0,-4,14.6,0.6,0.0,1.5,1,0.00,0.01,0.01,2.12
238,Young,8,2,6,5,90,0,1,0,1,0,0,0,0,0,0,1,27,32.6,30.1,0.0,6.3,1,0.00,0.16,0.16,0.66
238,Young,8,2,5,6,90,0,1,0,1,0,0,0,0,0,0,0,14,28.0,13.2,0.0,4.1,1,0.00,0.02,0.02,0.95
238,Young,8,2,6,7,90,0,0,1,0,0,0,0,0,0,0,0,21,14.2,13.6,0.0,2.8,1,0.00,0.00,0.00,2.05
238,Young,8,2,6,8,90,0,0,1,0,0,0,0,0,0,0,0,27,24.2,23.0,7.0,5.4,1,0.06,0.10,0.16,1.25
238,Young,8,2,6,9,90,0,1,0,1,0,0,0,0,0,0,1,23,32.4,12.3,2.0,4.7,1,0.00,0.50,0.50,1.26
238,Young,8,2,2,10,90,0,0,0,1,0,0,0,0,0,0,0,6,13.2,32.4,2.0,4.8,1,0.00,0.04,0.04,0.74
238,Young,8,2,5,11,90,0,0,1,0,0,0,0,1,0,0,0,24,22.0,33.9,4.0,6.0,1,0.08,0.06,0.14,1.00
498,Romero,18,2,2,1,90,0,0,0,1,0,0,0,0,0,0,0,13,13.6,2.9,4.0,2.1,1,0.09,0.03,0.12,1.02
498,Romero,18,2,14,2,90,1,0,1,0,0,0,0,0,0,0,2,53,63.0,17.3,54.0,13.4,1,0.53,0.30,0.83,1.00
498,Romero,18,2,1,3,90,0,0,0,2,0,0,0,0,0,0,0,8,15.8,1.8,0.0,1.8,1,0.00,0.02,0.02,1.57
498,Romero,18,2,2,4,90,0,0,0,1,0,0,0,0,0,0,0,19,25.2,13.3,19.0,5.8,1,0.04,0.03,0.07,0.73
498,Romero,18,2,2,5,90,0,0,0,1,0,0,0,0,0,0,0,14,19.4,2.4,35.0,5.7,1,0.07,0.03,0.10,0.80
498,Romero,18,2,6,6,90,0,0,1,0,0,0,0,0,0,0,0,23,21.8,2.3,4.0,2.8,1,0.08,0.02,0.10,0.96
498,Romero,18,2,1,7,90,0,0,0,3,0,0,0,0,0,0,0,6,18.2,11.4,8.0,3.8,1,0.16,0.03,0.19,1.82
498,Romero,18,2,2,8,90,0,0,0,1,0,0,0,0,0,0,0,9,20.6,7.4,2.0,3.0,1,0.00,0.13,0.13,0.78
498,Romero,18,2,2,9,90,0,0,0,1,0,0,0,0,0,0,0,16,25.6,11.9,9.0,4.7,1,0.01,0.02,0.03,0.83
498,Romero,18,2,1,10,60,0,0,0,1,0,0,0,1,0,0,0,13,10.8,12.3,0.0,2.3,1,0.00,0.04,0.04,1.39
498,Romero,18,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
